fighter_id,sig_strikes_succ,takedowns_att,takedowns_succ,submiss_att,reversals,ctrl,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att
560.0,84.0,0.0,0.0,0.0,0.0,74,0.0,191.0,129.0,138.0
561.0,55.0,3.0,2.0,0.0,0.0,197,0.0,178.0,83.0,145.0
563.0,1313.0,122.0,90.0,24.0,5.0,9727,9.0,3836.0,2591.0,2470.0
564.0,14.0,1.0,0.0,0.0,0.0,3,0.0,32.0,14.0,32.0
565.0,61.0,1.0,1.0,1.0,3.0,460,0.0,163.0,118.0,106.0
566.0,24.0,1.0,0.0,2.0,0.0,64,0.0,80.0,52.0,51.0
567.0,315.0,42.0,27.0,3.0,0.0,1985,0.0,991.0,615.0,637.0
568.0,105.0,3.0,2.0,0.0,0.0,66,0.0,316.0,128.0,292.0
570.0,170.0,20.0,4.0,3.0,0.0,528,0.0,460.0,245.0,376.0
574.0,245.0,32.0,6.0,1.0,1.0,1427,0.0,822.0,524.0,502.0
575.0,456.0,3.0,1.0,0.0,1.0,421,3.0,1466.0,514.0,1406.0
577.0,4.0,2.0,0.0,0.0,0.0,28,0.0,15.0,5.0,14.0
579.0,234.0,17.0,6.0,6.0,3.0,868,5.0,593.0,246.0,580.0
581.0,5.0,0.0,0.0,0.0,0.0,0,0.0,76.0,24.0,57.0
583.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0
584.0,112.0,6.0,1.0,0.0,0.0,57,0.0,284.0,115.0,281.0
585.0,114.0,24.0,11.0,6.0,0.0,678,0.0,382.0,237.0,253.0
586.0,155.0,0.0,0.0,0.0,0.0,130,2.0,383.0,183.0,348.0
587.0,445.0,57.0,16.0,8.0,2.0,2804,3.0,1093.0,665.0,849.0
588.0,21.0,2.0,1.0,0.0,0.0,81,0.0,151.0,81.0,84.0
590.0,266.0,15.0,8.0,1.0,0.0,867,6.0,693.0,348.0,604.0
592.0,238.0,19.0,4.0,9.0,0.0,448,0.0,678.0,326.0,570.0
593.0,47.0,10.0,3.0,0.0,0.0,55,0.0,193.0,52.0,186.0
594.0,97.0,11.0,3.0,2.0,0.0,734,0.0,306.0,221.0,152.0
595.0,281.0,54.0,17.0,12.0,2.0,1922,1.0,1279.0,479.0,1050.0
596.0,288.0,11.0,3.0,6.0,0.0,1282,1.0,860.0,434.0,699.0
597.0,5.0,0.0,0.0,0.0,0.0,0,0.0,17.0,5.0,17.0
598.0,28.0,3.0,2.0,2.0,1.0,255,0.0,71.0,53.0,40.0
599.0,223.0,6.0,1.0,0.0,0.0,240,5.0,501.0,256.0,464.0
600.0,180.0,9.0,5.0,0.0,5.0,480,0.0,336.0,215.0,292.0
602.0,153.0,12.0,3.0,0.0,0.0,253,0.0,439.0,169.0,420.0
604.0,410.0,69.0,37.0,4.0,1.0,5936,0.0,2104.0,1467.0,900.0
606.0,621.0,9.0,5.0,2.0,1.0,817,7.0,1632.0,804.0,1428.0
607.0,326.0,3.0,2.0,0.0,1.0,140,5.0,720.0,353.0,683.0
609.0,0.0,1.0,1.0,1.0,0.0,0,0.0,4.0,4.0,0.0
611.0,161.0,25.0,12.0,7.0,0.0,2654,0.0,719.0,516.0,291.0
613.0,60.0,5.0,2.0,2.0,0.0,25,1.0,169.0,76.0,152.0
614.0,162.0,24.0,16.0,17.0,1.0,2484,0.0,626.0,439.0,310.0
615.0,251.0,37.0,12.0,4.0,1.0,2188,4.0,847.0,450.0,625.0
618.0,7.0,3.0,2.0,0.0,0.0,100,0.0,17.0,15.0,9.0
621.0,747.0,51.0,18.0,19.0,13.0,2716,2.0,1773.0,919.0,1575.0
622.0,20.0,4.0,0.0,0.0,0.0,0,0.0,133.0,95.0,47.0
625.0,14.0,1.0,0.0,0.0,0.0,0,0.0,29.0,14.0,29.0
627.0,80.0,15.0,5.0,5.0,0.0,1186,0.0,307.0,151.0,226.0
628.0,163.0,4.0,1.0,1.0,0.0,207,2.0,359.0,205.0,316.0
629.0,477.0,5.0,0.0,0.0,0.0,236,2.0,1238.0,526.0,1183.0
630.0,14.0,5.0,3.0,1.0,1.0,230,0.0,45.0,24.0,34.0
631.0,54.0,25.0,9.0,3.0,0.0,950,1.0,234.0,136.0,130.0
632.0,700.0,28.0,8.0,7.0,2.0,955,7.0,1516.0,794.0,1414.0
633.0,518.0,48.0,16.0,6.0,3.0,3446,2.0,1323.0,873.0,930.0
639.0,66.0,3.0,0.0,2.0,0.0,279,2.0,207.0,77.0,195.0
640.0,26.0,3.0,2.0,3.0,0.0,0,1.0,54.0,37.0,40.0
641.0,137.0,0.0,0.0,3.0,1.0,360,0.0,402.0,357.0,182.0
644.0,10.0,2.0,1.0,4.0,1.0,168,0.0,31.0,23.0,18.0
648.0,196.0,36.0,12.0,17.0,5.0,2400,2.0,710.0,386.0,495.0
649.0,815.0,38.0,11.0,5.0,5.0,1934,7.0,3217.0,1403.0,2548.0
656.0,55.0,1.0,0.0,4.0,0.0,74,1.0,418.0,308.0,145.0
658.0,97.0,4.0,1.0,2.0,0.0,154,0.0,273.0,123.0,245.0
660.0,10.0,0.0,0.0,0.0,0.0,0,0.0,34.0,10.0,34.0
662.0,38.0,2.0,1.0,1.0,0.0,100,1.0,87.0,63.0,60.0
664.0,19.0,1.0,0.0,3.0,0.0,62,0.0,118.0,97.0,28.0
665.0,454.0,92.0,32.0,4.0,0.0,3208,6.0,1265.0,800.0,860.0
666.0,408.0,99.0,45.0,4.0,1.0,2706,4.0,1121.0,569.0,936.0
667.0,9.0,3.0,0.0,0.0,0.0,44,0.0,46.0,14.0,41.0
669.0,273.0,21.0,8.0,1.0,0.0,1414,1.0,752.0,438.0,547.0
670.0,1.0,1.0,1.0,1.0,0.0,0,0.0,13.0,11.0,2.0
672.0,540.0,13.0,6.0,2.0,1.0,567,6.0,1499.0,639.0,1390.0
677.0,21.0,4.0,3.0,0.0,1.0,155,0.0,42.0,32.0,29.0
678.0,50.0,3.0,3.0,3.0,0.0,179,1.0,163.0,79.0,131.0
681.0,231.0,6.0,2.0,0.0,1.0,216,2.0,522.0,273.0,476.0
683.0,39.0,12.0,3.0,1.0,1.0,415,0.0,188.0,101.0,113.0
684.0,397.0,33.0,10.0,1.0,0.0,841,7.0,969.0,522.0,824.0
687.0,81.0,1.0,1.0,0.0,0.0,176,2.0,205.0,116.0,162.0
688.0,319.0,2.0,1.0,3.0,0.0,183,2.0,933.0,443.0,792.0
690.0,33.0,1.0,0.0,0.0,0.0,2,0.0,122.0,43.0,111.0
691.0,235.0,67.0,18.0,7.0,0.0,1914,0.0,866.0,497.0,559.0
692.0,219.0,28.0,10.0,2.0,0.0,1065,0.0,582.0,341.0,454.0
693.0,265.0,17.0,6.0,10.0,1.0,998,3.0,605.0,319.0,544.0
695.0,97.0,6.0,0.0,0.0,0.0,163,3.0,268.0,161.0,196.0
696.0,34.0,2.0,0.0,2.0,1.0,126,0.0,165.0,93.0,98.0
701.0,299.0,9.0,2.0,2.0,0.0,377,4.0,740.0,382.0,654.0
702.0,325.0,5.0,2.0,1.0,0.0,260,9.0,1212.0,551.0,966.0
703.0,724.0,4.0,3.0,6.0,1.0,820,18.0,1415.0,921.0,1193.0
704.0,58.0,18.0,7.0,0.0,0.0,534,0.0,208.0,140.0,120.0
707.0,305.0,14.0,3.0,10.0,1.0,862,1.0,1016.0,561.0,734.0
710.0,255.0,23.0,10.0,6.0,1.0,1464,1.0,888.0,368.0,761.0
715.0,320.0,47.0,19.0,4.0,1.0,1731,2.0,694.0,443.0,546.0
716.0,75.0,6.0,0.0,0.0,0.0,176,0.0,274.0,103.0,244.0
718.0,13.0,0.0,0.0,0.0,0.0,27,0.0,83.0,50.0,40.0
719.0,28.0,2.0,0.0,1.0,0.0,115,0.0,107.0,47.0,84.0
724.0,20.0,0.0,0.0,0.0,0.0,44,0.0,48.0,42.0,23.0
725.0,2.0,6.0,0.0,0.0,1.0,109,0.0,15.0,5.0,6.0
727.0,316.0,73.0,7.0,1.0,1.0,1647,0.0,1331.0,556.0,1056.0
729.0,328.0,7.0,3.0,3.0,2.0,1337,0.0,856.0,516.0,615.0
730.0,862.0,70.0,45.0,6.0,1.0,4430,1.0,2567.0,1770.0,1614.0
731.0,969.0,2.0,1.0,0.0,0.0,370,3.0,2222.0,1055.0,2131.0
732.0,415.0,113.0,50.0,4.0,3.0,5243,0.0,2107.0,1274.0,1196.0
733.0,231.0,33.0,17.0,1.0,1.0,1151,0.0,766.0,435.0,543.0
736.0,77.0,1.0,1.0,9.0,5.0,13,2.0,428.0,372.0,127.0
737.0,78.0,9.0,5.0,8.0,0.0,39,1.0,377.0,239.0,205.0
738.0,41.0,6.0,1.0,0.0,0.0,65,0.0,201.0,54.0,186.0
739.0,23.0,3.0,0.0,0.0,0.0,29,0.0,80.0,27.0,75.0
740.0,53.0,4.0,1.0,2.0,2.0,147,0.0,196.0,137.0,105.0
742.0,243.0,28.0,11.0,3.0,1.0,1013,3.0,506.0,269.0,477.0
744.0,122.0,10.0,2.0,0.0,1.0,397,0.0,430.0,226.0,306.0
745.0,118.0,20.0,9.0,6.0,1.0,0,0.0,787.0,570.0,259.0
747.0,67.0,32.0,8.0,0.0,0.0,353,1.0,312.0,116.0,250.0
748.0,6.0,2.0,0.0,0.0,1.0,187,0.0,79.0,55.0,23.0
749.0,0.0,10.0,1.0,2.0,0.0,104,0.0,31.0,23.0,8.0
750.0,333.0,110.0,23.0,10.0,5.0,3459,5.0,1202.0,664.0,837.0
753.0,3.0,2.0,0.0,0.0,0.0,0,0.0,13.0,4.0,11.0
758.0,18.0,5.0,3.0,1.0,0.0,192,0.0,40.0,33.0,22.0
759.0,10.0,2.0,1.0,1.0,0.0,252,1.0,105.0,40.0,75.0
760.0,419.0,12.0,7.0,1.0,0.0,1042,10.0,1040.0,482.0,968.0
761.0,171.0,19.0,4.0,4.0,1.0,589,1.0,554.0,308.0,403.0
762.0,55.0,12.0,4.0,1.0,0.0,260,0.0,127.0,70.0,110.0
767.0,344.0,18.0,5.0,10.0,3.0,396,2.0,1007.0,503.0,836.0
772.0,327.0,13.0,2.0,4.0,1.0,980,2.0,890.0,419.0,787.0
773.0,359.0,36.0,23.0,3.0,0.0,2197,1.0,841.0,486.0,694.0
776.0,8.0,3.0,3.0,0.0,0.0,0,0.0,96.0,74.0,29.0
778.0,9.0,6.0,1.0,0.0,1.0,210,0.0,23.0,12.0,18.0
780.0,16.0,3.0,0.0,1.0,1.0,126,0.0,59.0,27.0,48.0
781.0,1.0,0.0,0.0,0.0,0.0,0,0.0,4.0,1.0,4.0
782.0,340.0,9.0,4.0,7.0,1.0,264,1.0,988.0,431.0,887.0
786.0,16.0,0.0,0.0,0.0,0.0,54,2.0,40.0,26.0,27.0
788.0,31.0,17.0,0.0,0.0,0.0,60,0.0,115.0,31.0,115.0
789.0,27.0,2.0,1.0,1.0,0.0,318,0.0,84.0,32.0,78.0
790.0,18.0,3.0,1.0,0.0,1.0,115,0.0,91.0,52.0,57.0
793.0,227.0,26.0,12.0,2.0,1.0,1478,4.0,815.0,403.0,602.0
795.0,8.0,0.0,0.0,0.0,0.0,0,0.0,68.0,8.0,68.0
796.0,141.0,25.0,9.0,9.0,3.0,1139,0.0,621.0,339.0,409.0
797.0,33.0,4.0,3.0,2.0,1.0,197,0.0,129.0,62.0,94.0
799.0,167.0,4.0,1.0,2.0,1.0,308,0.0,461.0,204.0,420.0
801.0,6.0,1.0,1.0,0.0,0.0,36,0.0,27.0,6.0,27.0
803.0,486.0,5.0,2.0,13.0,0.0,956,3.0,1416.0,906.0,968.0
804.0,47.0,9.0,2.0,0.0,1.0,0,0.0,141.0,87.0,97.0
807.0,131.0,8.0,3.0,0.0,1.0,209,2.0,366.0,174.0,315.0
808.0,1.0,4.0,0.0,0.0,0.0,2,0.0,4.0,2.0,3.0
811.0,15.0,6.0,1.0,14.0,0.0,181,0.0,104.0,52.0,57.0
812.0,139.0,30.0,13.0,5.0,3.0,795,0.0,439.0,229.0,336.0
814.0,26.0,0.0,0.0,0.0,0.0,277,0.0,72.0,32.0,66.0
817.0,74.0,10.0,4.0,2.0,1.0,478,0.0,366.0,208.0,227.0
818.0,14.0,0.0,0.0,0.0,0.0,9,0.0,40.0,20.0,25.0
819.0,94.0,14.0,1.0,2.0,0.0,322,1.0,226.0,118.0,201.0
821.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
822.0,63.0,0.0,0.0,0.0,0.0,26,0.0,106.0,64.0,105.0
823.0,108.0,15.0,7.0,2.0,0.0,331,0.0,231.0,143.0,195.0
824.0,168.0,10.0,5.0,0.0,1.0,745,1.0,564.0,254.0,454.0
827.0,315.0,20.0,15.0,9.0,2.0,2503,3.0,985.0,582.0,688.0
828.0,452.0,15.0,8.0,1.0,1.0,2565,0.0,1557.0,1106.0,794.0
831.0,53.0,24.0,9.0,1.0,0.0,993,0.0,181.0,105.0,115.0
832.0,888.0,42.0,14.0,1.0,2.0,1891,14.0,2059.0,1091.0,1844.0
833.0,310.0,22.0,7.0,2.0,0.0,906,3.0,846.0,479.0,644.0
834.0,81.0,13.0,3.0,0.0,0.0,203,0.0,288.0,96.0,270.0
837.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
838.0,11.0,3.0,2.0,0.0,1.0,0,0.0,47.0,21.0,36.0
843.0,75.0,10.0,5.0,2.0,1.0,416,0.0,205.0,127.0,147.0
844.0,104.0,8.0,2.0,3.0,1.0,341,1.0,354.0,145.0,308.0
847.0,42.0,5.0,3.0,0.0,0.0,155,0.0,112.0,48.0,106.0
849.0,1.0,0.0,0.0,0.0,0.0,0,0.0,3.0,1.0,3.0
851.0,63.0,5.0,3.0,0.0,1.0,188,0.0,146.0,72.0,135.0
852.0,1.0,0.0,0.0,1.0,0.0,0,0.0,4.0,3.0,2.0
853.0,71.0,20.0,5.0,2.0,1.0,225,0.0,168.0,103.0,136.0
854.0,3.0,0.0,0.0,0.0,0.0,0,0.0,7.0,3.0,7.0
857.0,939.0,48.0,16.0,4.0,3.0,2524,4.0,2534.0,1268.0,2112.0
858.0,23.0,11.0,4.0,3.0,3.0,755,0.0,112.0,82.0,35.0
859.0,416.0,10.0,3.0,1.0,0.0,672,4.0,883.0,497.0,791.0
860.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,3.0
861.0,20.0,8.0,5.0,1.0,0.0,515,0.0,184.0,135.0,49.0
862.0,557.0,60.0,22.0,0.0,0.0,2434,3.0,1629.0,850.0,1275.0
865.0,189.0,4.0,2.0,1.0,1.0,243,2.0,642.0,248.0,580.0
868.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
869.0,183.0,15.0,4.0,0.0,1.0,832,4.0,660.0,402.0,423.0
870.0,1058.0,166.0,36.0,18.0,3.0,5963,6.0,3261.0,1426.0,2833.0
872.0,85.0,9.0,3.0,6.0,1.0,428,0.0,347.0,194.0,233.0
874.0,86.0,9.0,3.0,1.0,1.0,730,2.0,276.0,187.0,163.0
876.0,135.0,8.0,1.0,0.0,0.0,22,0.0,364.0,172.0,325.0
877.0,31.0,10.0,4.0,0.0,0.0,259,0.0,169.0,63.0,131.0
878.0,12.0,1.0,0.0,0.0,0.0,43,0.0,26.0,16.0,22.0
879.0,11.0,4.0,2.0,0.0,0.0,57,0.0,34.0,16.0,29.0
883.0,346.0,22.0,9.0,0.0,0.0,493,3.0,740.0,401.0,675.0
885.0,197.0,10.0,2.0,1.0,1.0,253,0.0,432.0,209.0,416.0
886.0,17.0,9.0,1.0,0.0,0.0,307,0.0,91.0,70.0,35.0
887.0,115.0,10.0,2.0,10.0,1.0,460,1.0,418.0,283.0,240.0
888.0,169.0,39.0,8.0,0.0,0.0,420,1.0,426.0,202.0,391.0
890.0,5.0,0.0,0.0,0.0,0.0,0,1.0,22.0,14.0,12.0
891.0,1.0,1.0,1.0,2.0,0.0,0,0.0,3.0,2.0,2.0
892.0,45.0,0.0,0.0,0.0,0.0,9,2.0,77.0,45.0,77.0
894.0,253.0,14.0,11.0,0.0,2.0,976,3.0,666.0,359.0,546.0
895.0,430.0,5.0,2.0,0.0,0.0,1028,1.0,1036.0,564.0,872.0
897.0,61.0,8.0,2.0,0.0,0.0,312,0.0,187.0,77.0,170.0
898.0,643.0,50.0,15.0,6.0,2.0,1774,5.0,1594.0,780.0,1443.0
899.0,231.0,36.0,13.0,4.0,0.0,1153,3.0,588.0,360.0,440.0
900.0,161.0,25.0,10.0,0.0,2.0,1065,1.0,537.0,262.0,405.0
901.0,360.0,12.0,4.0,1.0,0.0,783,3.0,878.0,452.0,784.0
902.0,120.0,12.0,5.0,0.0,0.0,736,0.0,323.0,193.0,249.0
903.0,509.0,47.0,15.0,1.0,2.0,1624,2.0,1271.0,682.0,1073.0
904.0,72.0,1.0,1.0,1.0,1.0,74,0.0,168.0,91.0,147.0
905.0,621.0,18.0,5.0,3.0,0.0,1106,0.0,1488.0,759.0,1336.0
906.0,107.0,31.0,14.0,7.0,1.0,2119,1.0,501.0,398.0,179.0
909.0,188.0,3.0,3.0,1.0,7.0,733,1.0,459.0,274.0,361.0
912.0,6.0,1.0,1.0,0.0,0.0,1,0.0,9.0,6.0,9.0
913.0,49.0,0.0,0.0,1.0,0.0,0,1.0,295.0,251.0,90.0
914.0,98.0,42.0,18.0,2.0,1.0,1769,1.0,358.0,229.0,208.0
915.0,24.0,6.0,5.0,2.0,1.0,812,0.0,232.0,159.0,84.0
918.0,3.0,16.0,2.0,0.0,2.0,285,0.0,43.0,30.0,12.0
920.0,25.0,18.0,2.0,0.0,0.0,195,0.0,146.0,87.0,80.0
921.0,17.0,6.0,2.0,0.0,1.0,193,0.0,86.0,53.0,47.0
922.0,11.0,0.0,0.0,0.0,0.0,4,0.0,42.0,19.0,31.0
923.0,60.0,4.0,3.0,8.0,1.0,221,1.0,193.0,111.0,131.0
925.0,863.0,60.0,26.0,4.0,0.0,3188,14.0,2115.0,1286.0,1657.0
926.0,258.0,0.0,0.0,0.0,1.0,41,7.0,631.0,323.0,562.0
927.0,156.0,2.0,2.0,7.0,2.0,346,3.0,502.0,232.0,410.0
931.0,193.0,10.0,4.0,2.0,2.0,723,2.0,437.0,224.0,399.0
934.0,118.0,11.0,8.0,5.0,1.0,712,2.0,372.0,257.0,227.0
935.0,346.0,1.0,0.0,0.0,0.0,129,12.0,919.0,408.0,849.0
937.0,681.0,28.0,9.0,6.0,0.0,1931,4.0,1772.0,844.0,1572.0
938.0,3.0,3.0,0.0,0.0,0.0,0,0.0,19.0,16.0,6.0
940.0,3.0,0.0,0.0,0.0,0.0,0,0.0,7.0,3.0,7.0
942.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
943.0,222.0,31.0,13.0,1.0,0.0,2650,0.0,841.0,545.0,482.0
944.0,28.0,10.0,7.0,2.0,0.0,295,0.0,83.0,50.0,58.0
946.0,23.0,19.0,5.0,3.0,0.0,439,1.0,64.0,30.0,56.0
948.0,652.0,23.0,11.0,0.0,1.0,2191,2.0,1726.0,1147.0,1177.0
949.0,553.0,57.0,20.0,12.0,6.0,1535,0.0,1810.0,798.0,1524.0
950.0,132.0,1.0,0.0,0.0,0.0,60,0.0,598.0,407.0,290.0
951.0,5.0,18.0,1.0,0.0,0.0,16,0.0,59.0,5.0,59.0
952.0,471.0,16.0,8.0,1.0,1.0,2131,2.0,1717.0,934.0,1217.0
953.0,203.0,7.0,2.0,1.0,0.0,124,0.0,457.0,215.0,443.0
955.0,12.0,3.0,1.0,0.0,0.0,82,0.0,89.0,58.0,39.0
957.0,167.0,18.0,8.0,1.0,0.0,1002,0.0,603.0,315.0,440.0
960.0,667.0,63.0,21.0,0.0,0.0,1469,10.0,1576.0,872.0,1352.0
961.0,20.0,10.0,1.0,2.0,1.0,239,0.0,42.0,25.0,36.0
962.0,282.0,37.0,20.0,4.0,1.0,2089,0.0,710.0,411.0,542.0
964.0,40.0,4.0,2.0,1.0,0.0,223,1.0,111.0,78.0,70.0
965.0,124.0,23.0,5.0,2.0,2.0,889,1.0,425.0,192.0,347.0
966.0,160.0,2.0,1.0,0.0,0.0,58,0.0,431.0,185.0,404.0
967.0,17.0,6.0,2.0,1.0,0.0,67,0.0,55.0,17.0,54.0
971.0,342.0,21.0,10.0,4.0,1.0,2544,6.0,1038.0,717.0,583.0
972.0,28.0,0.0,0.0,0.0,0.0,14,0.0,161.0,29.0,160.0
973.0,47.0,0.0,0.0,0.0,0.0,15,1.0,108.0,51.0,102.0
974.0,64.0,5.0,3.0,4.0,1.0,571,0.0,222.0,136.0,135.0
975.0,145.0,16.0,9.0,0.0,0.0,483,0.0,337.0,191.0,281.0
976.0,6.0,3.0,0.0,0.0,0.0,54,0.0,19.0,9.0,16.0
977.0,66.0,5.0,3.0,0.0,0.0,74,0.0,191.0,73.0,184.0
979.0,4.0,1.0,1.0,0.0,0.0,12,0.0,40.0,16.0,23.0
980.0,777.0,5.0,1.0,1.0,1.0,204,4.0,1609.0,839.0,1542.0
981.0,720.0,6.0,2.0,2.0,1.0,641,2.0,1733.0,964.0,1458.0
982.0,254.0,1.0,0.0,0.0,0.0,368,5.0,530.0,342.0,434.0
983.0,857.0,32.0,9.0,9.0,3.0,875,3.0,2144.0,1107.0,1857.0
984.0,4.0,4.0,3.0,0.0,0.0,219,0.0,25.0,17.0,12.0
985.0,178.0,42.0,17.0,6.0,2.0,2376,0.0,626.0,473.0,314.0
986.0,2.0,1.0,0.0,0.0,0.0,0,0.0,2.0,2.0,2.0
987.0,102.0,7.0,2.0,1.0,2.0,224,1.0,206.0,134.0,173.0
988.0,323.0,17.0,9.0,2.0,1.0,562,4.0,609.0,346.0,582.0
990.0,376.0,20.0,6.0,6.0,1.0,1125,2.0,746.0,451.0,661.0
991.0,11.0,4.0,3.0,3.0,0.0,515,0.0,44.0,38.0,15.0
994.0,40.0,5.0,0.0,3.0,2.0,238,0.0,159.0,73.0,117.0
995.0,85.0,9.0,3.0,4.0,0.0,425,0.0,241.0,124.0,200.0
997.0,57.0,6.0,3.0,3.0,4.0,671,0.0,336.0,247.0,113.0
998.0,36.0,1.0,1.0,2.0,0.0,135,0.0,79.0,63.0,52.0
1001.0,380.0,58.0,24.0,9.0,4.0,3664,0.0,1087.0,592.0,836.0
1002.0,327.0,30.0,8.0,5.0,3.0,1835,2.0,962.0,541.0,695.0
1003.0,224.0,22.0,5.0,4.0,0.0,1140,0.0,661.0,334.0,536.0
1004.0,405.0,21.0,2.0,2.0,3.0,1150,3.0,1098.0,465.0,1024.0
1005.0,50.0,0.0,0.0,1.0,0.0,9,0.0,198.0,101.0,146.0
1006.0,49.0,25.0,11.0,11.0,2.0,943,0.0,401.0,187.0,240.0
1008.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0
1009.0,16.0,1.0,1.0,0.0,0.0,287,0.0,163.0,105.0,60.0
1010.0,17.0,2.0,1.0,2.0,1.0,0,0.0,60.0,33.0,42.0
1011.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,3.0
1012.0,12.0,0.0,0.0,0.0,0.0,28,1.0,24.0,13.0,23.0
1013.0,208.0,10.0,4.0,3.0,3.0,867,1.0,549.0,334.0,404.0
1017.0,286.0,7.0,2.0,0.0,0.0,915,8.0,935.0,432.0,775.0
1019.0,74.0,6.0,0.0,0.0,1.0,67,0.0,323.0,129.0,257.0
1020.0,151.0,18.0,3.0,0.0,1.0,83,0.0,357.0,165.0,343.0
1021.0,552.0,29.0,8.0,1.0,0.0,584,3.0,1461.0,637.0,1368.0
1023.0,369.0,11.0,7.0,4.0,0.0,260,4.0,1027.0,453.0,939.0
1025.0,34.0,5.0,0.0,0.0,0.0,149,0.0,95.0,64.0,64.0
1026.0,378.0,14.0,7.0,1.0,4.0,2332,8.0,1208.0,752.0,761.0
1027.0,69.0,10.0,6.0,3.0,4.0,623,1.0,217.0,108.0,171.0
1032.0,49.0,18.0,5.0,2.0,0.0,431,0.0,175.0,93.0,124.0
1034.0,312.0,22.0,8.0,2.0,0.0,928,0.0,891.0,442.0,731.0
1035.0,81.0,14.0,5.0,4.0,1.0,960,0.0,346.0,185.0,230.0
1038.0,314.0,23.0,8.0,1.0,0.0,1117,0.0,1190.0,581.0,904.0
1040.0,165.0,21.0,13.0,2.0,2.0,1328,1.0,413.0,249.0,325.0
1041.0,452.0,55.0,29.0,5.0,1.0,3943,0.0,1856.0,1145.0,1083.0
1042.0,360.0,25.0,9.0,0.0,1.0,563,1.0,756.0,441.0,671.0
1049.0,248.0,35.0,17.0,1.0,0.0,1321,0.0,831.0,374.0,667.0
1050.0,49.0,2.0,0.0,0.0,0.0,88,0.0,177.0,104.0,119.0
1051.0,81.0,2.0,2.0,0.0,3.0,299,0.0,267.0,96.0,250.0
1052.0,181.0,3.0,2.0,1.0,1.0,106,1.0,386.0,233.0,331.0
1054.0,88.0,2.0,1.0,0.0,0.0,219,1.0,205.0,135.0,153.0
1057.0,469.0,28.0,15.0,6.0,1.0,2087,0.0,1516.0,828.0,1095.0
1059.0,100.0,6.0,2.0,1.0,0.0,189,0.0,269.0,112.0,254.0
1060.0,28.0,1.0,1.0,1.0,0.0,0,1.0,133.0,99.0,55.0
1064.0,20.0,2.0,0.0,0.0,0.0,19,0.0,52.0,21.0,51.0
1065.0,400.0,7.0,2.0,2.0,0.0,257,4.0,837.0,431.0,800.0
1066.0,264.0,1.0,0.0,0.0,0.0,239,5.0,747.0,302.0,708.0
1070.0,471.0,11.0,7.0,9.0,1.0,962,0.0,1428.0,696.0,1179.0
1071.0,69.0,5.0,3.0,0.0,0.0,291,0.0,240.0,112.0,182.0
1072.0,49.0,15.0,4.0,1.0,0.0,818,0.0,342.0,100.0,239.0
1074.0,5.0,0.0,0.0,0.0,0.0,85,0.0,42.0,32.0,12.0
1075.0,90.0,12.0,6.0,4.0,2.0,935,1.0,350.0,180.0,243.0
1077.0,271.0,119.0,51.0,6.0,2.0,3420,0.0,1285.0,559.0,917.0
1078.0,4.0,8.0,1.0,0.0,0.0,79,0.0,12.0,5.0,10.0
1079.0,8.0,3.0,1.0,2.0,0.0,87,0.0,77.0,43.0,39.0
1083.0,43.0,4.0,1.0,0.0,0.0,396,0.0,84.0,59.0,67.0
1085.0,205.0,5.0,3.0,0.0,1.0,466,1.0,694.0,439.0,417.0
1088.0,13.0,2.0,0.0,0.0,0.0,0,0.0,53.0,27.0,38.0
1091.0,143.0,5.0,4.0,1.0,0.0,624,2.0,338.0,194.0,266.0
1093.0,264.0,13.0,5.0,0.0,1.0,644,8.0,599.0,315.0,541.0
1096.0,449.0,13.0,6.0,5.0,0.0,940,1.0,1160.0,591.0,999.0
1098.0,21.0,1.0,1.0,0.0,0.0,35,0.0,53.0,22.0,52.0
1099.0,378.0,10.0,4.0,2.0,0.0,759,0.0,977.0,454.0,883.0
1105.0,97.0,30.0,21.0,5.0,0.0,2612,0.0,506.0,300.0,263.0
1106.0,2.0,0.0,0.0,0.0,0.0,0,0.0,8.0,2.0,8.0
1107.0,203.0,25.0,10.0,3.0,0.0,757,0.0,614.0,269.0,538.0
1108.0,328.0,32.0,19.0,5.0,0.0,811,3.0,912.0,367.0,868.0
1109.0,24.0,5.0,1.0,0.0,0.0,224,0.0,79.0,30.0,68.0
1116.0,53.0,8.0,5.0,1.0,0.0,257,0.0,155.0,86.0,122.0
1117.0,1.0,0.0,0.0,0.0,0.0,0,0.0,2.0,1.0,2.0
1118.0,50.0,5.0,1.0,1.0,1.0,380,0.0,134.0,68.0,112.0
1119.0,365.0,20.0,5.0,1.0,0.0,2137,4.0,1099.0,712.0,724.0
1121.0,179.0,12.0,4.0,4.0,0.0,1070,1.0,421.0,288.0,303.0
